1008.000000	6.000000
1009.000000	6.000000
1010.000000	6.000000
1011.000000	6.000000
1012.000000	6.000000
1013.000000	6.000000
1014.000000	6.000000
1015.000000	7.000000
1016.000000	3.500000
1017.000000	3.500000
1018.000000	3.500000
1019.000000	3.500000
1020.000000	3.500000
1021.000000	3.500000
1022.000000	3.500000
1023.000000	2.333333
1024.000000	2.333333
1025.000000	2.333333
1026.000000	2.333333
1027.000000	2.333333
1028.000000	2.333333
1029.000000	2.333333
1030.000000	2.333333
1031.000000	2.333333
1032.000000	2.333333
1033.000000	2.333333
1034.000000	6.000000
1035.000000	2.666667
1036.000000	6.000000
1037.000000	6.000000
1038.000000	6.000000
1039.000000	6.000000
1040.000000	6.000000
1041.000000	6.000000
1042.000000	4.500000
1043.000000	4.500000
1044.000000	4.500000
1045.000000	4.500000
1046.000000	4.500000
1047.000000	4.500000
1048.000000	4.500000
1049.000000	4.500000
1050.000000	4.500000
1051.000000	4.500000
1052.000000	4.500000
1053.000000	4.500000
1054.000000	4.500000
1055.000000	4.500000
1056.000000	4.500000
1057.000000	4.500000
1058.000000	4.500000
1059.000000	6.250000
1060.000000	6.250000
1061.000000	8.500000
1062.000000	8.500000
1063.000000	8.500000
1064.000000	8.500000
1065.000000	8.500000
1066.000000	8.500000
1067.000000	6.800000
1068.000000	6.800000
1069.000000	5.666667
1070.000000	5.666667
1071.000000	5.666667
1072.000000	5.666667
1073.000000	5.666667
1074.000000	5.666667
1075.000000	5.666667
1076.000000	5.666667
1077.000000	5.666667
1078.000000	5.666667
1079.000000	5.666667
1080.000000	5.666667
1081.000000	5.666667
1082.000000	5.666667
1083.000000	5.666667
1084.000000	5.666667
1085.000000	5.666667
1086.000000	5.666667
1087.000000	5.666667
1088.000000	5.666667
1089.000000	5.666667
1090.000000	5.666667
1091.000000	5.666667
1092.000000	6.833333
1093.000000	6.833333
1094.000000	6.833333
1095.000000	6.833333
1096.000000	6.833333
1097.000000	6.833333
1098.000000	6.833333
1099.000000	6.833333
1100.000000	5.857143
1101.000000	5.857143
1102.000000	5.857143
1103.000000	5.857143
1104.000000	5.857143
1105.000000	5.857143
1106.000000	5.857143
1107.000000	5.857143
1108.000000	5.857143
1109.000000	6.142857
1110.000000	6.142857
1111.000000	6.142857
1112.000000	6.142857
1113.000000	6.142857
1114.000000	6.142857
1115.000000	7.428571
1116.000000	7.428571
1117.000000	7.428571
1118.000000	7.142857
1119.000000	7.142857
1120.000000	7.428571
1121.000000	7.142857
1122.000000	7.142857
1123.000000	6.250000
1124.000000	6.250000
1125.000000	6.250000
1126.000000	6.250000
1127.000000	6.250000
1128.000000	6.250000
1129.000000	6.250000
1130.000000	6.250000
1131.000000	6.250000
1132.000000	6.250000
1133.000000	7.125000
1134.000000	7.125000
1135.000000	8.250000
1136.000000	9.875000
1137.000000	9.875000
1138.000000	9.875000
1139.000000	11.000000
1140.000000	11.000000
1141.000000	9.777778
1142.000000	9.555556
1143.000000	8.600000
1144.000000	7.818182
1145.000000	7.818182
1146.000000	7.818182
1147.000000	7.166667
1148.000000	7.166667
1149.000000	7.166667
1150.000000	7.333333
1151.000000	7.333333
1152.000000	7.166667
1153.000000	7.166667
1154.000000	7.333333
1155.000000	7.333333
1156.000000	7.333333
1157.000000	7.500000
1158.000000	7.333333
1159.000000	7.333333
1160.000000	7.333333
1161.000000	7.333333
1162.000000	7.333333
1163.000000	7.333333
1164.000000	7.333333
1165.000000	7.333333
1166.000000	7.333333
1167.000000	7.333333
1168.000000	7.333333
1169.000000	7.333333
1170.000000	7.333333
1171.000000	7.333333
1172.000000	7.333333
1173.000000	7.333333
1174.000000	7.333333
1175.000000	7.333333
1176.000000	8.083333
1177.000000	8.083333
1178.000000	7.916667
1179.000000	7.916667
1180.000000	7.916667
1181.000000	7.916667
1182.000000	8.083333
1183.000000	8.083333
1184.000000	8.307692
1185.000000	8.153846
1186.000000	8.307692
1187.000000	8.307692
1188.000000	8.307692
1189.000000	8.307692
1190.000000	8.307692
1191.000000	8.307692
1192.000000	7.571429
1193.000000	7.571429
1194.000000	7.571429
1195.000000	7.571429
1196.000000	7.571429
1197.000000	7.571429
1198.000000	7.571429
1199.000000	7.571429
1200.000000	7.571429
1201.000000	7.571429
1202.000000	7.571429
1203.000000	7.571429
1204.000000	7.571429
1205.000000	7.571429
1206.000000	7.571429
1207.000000	8.642857
1208.000000	8.642857
1209.000000	8.642857
1210.000000	8.642857
1211.000000	8.642857
1212.000000	8.500000
1213.000000	8.357143
1214.000000	8.500000
1215.000000	7.933333
1216.000000	7.933333
1217.000000	7.933333
1218.000000	7.933333
1219.000000	7.933333
1220.000000	7.933333
1221.000000	9.266667
1222.000000	9.733333
1223.000000	10.333333
1224.000000	11.066667
1225.000000	11.400000
1226.000000	12.533333
1227.000000	13.533333
1228.000000	13.266667
1229.000000	11.588235
1230.000000	11.055556
1231.000000	10.473684
1232.000000	9.650000
1233.000000	9.190476
1234.000000	8.772727
1235.000000	8.391304
1236.000000	8.391304
1237.000000	8.478261
1238.000000	8.478261
1239.000000	8.478261
1240.000000	8.478261
1241.000000	8.478261
1242.000000	8.565217
1243.000000	8.565217
1244.000000	8.565217
1245.000000	8.565217
1246.000000	8.565217
1247.000000	8.565217
1248.000000	8.565217
1249.000000	8.478261
1250.000000	8.391304
1251.000000	8.391304
1252.000000	8.478261
1253.000000	8.478261
1254.000000	8.478261
1255.000000	8.565217
1256.000000	8.565217
1257.000000	8.565217
1258.000000	8.391304
1259.000000	8.391304
1260.000000	8.391304
1261.000000	8.391304
1262.000000	8.391304
1263.000000	8.391304
1264.000000	8.391304
1265.000000	8.391304
1266.000000	8.391304
1267.000000	8.478261
1268.000000	8.565217
1269.000000	8.565217
1270.000000	8.782609
1271.000000	8.782609
1272.000000	8.695652
1273.000000	8.608696
1274.000000	8.608696
1275.000000	8.521739
1276.000000	8.608696
1277.000000	8.608696
1278.000000	8.250000
1279.000000	8.250000
1280.000000	8.250000
1281.000000	8.250000
1282.000000	8.250000
1283.000000	8.416667
1284.000000	9.250000
1285.000000	9.333333
1286.000000	9.333333
1287.000000	9.500000
1288.000000	9.416667
1289.000000	9.583333
1290.000000	9.583333
1291.000000	9.583333
1292.000000	8.846154
1293.000000	8.692308
1294.000000	8.769231
1295.000000	9.000000
1296.000000	8.923077
1297.000000	8.846154
1298.000000	8.846154
1299.000000	9.000000
1300.000000	8.923077
1301.000000	8.923077
1302.000000	8.923077
1303.000000	8.846154
1304.000000	8.923077
1305.000000	8.923077
1306.000000	8.846154
1307.000000	8.846154
1308.000000	8.769231
1309.000000	8.692308
1310.000000	8.769231
1311.000000	8.769231
1312.000000	8.846154
1313.000000	8.846154
1314.000000	8.692308
1315.000000	8.692308
1316.000000	8.769231
1317.000000	8.769231
1318.000000	8.769231
1319.000000	8.692308
1320.000000	8.615385
1321.000000	8.615385
1322.000000	8.615385
1323.000000	8.538462
1324.000000	8.538462
1325.000000	8.384615
1326.000000	8.461538
1327.000000	8.461538
1328.000000	8.384615
1329.000000	8.461538
1330.000000	8.538462
1331.000000	8.461538
1332.000000	8.384615
1333.000000	8.384615
1334.000000	8.730769
1335.000000	8.730769
1336.000000	8.730769
1337.000000	9.076923
1338.000000	9.076923
1339.000000	9.153846
1340.000000	9.153846
1341.000000	9.153846
1342.000000	8.814815
1343.000000	9.037037
1344.000000	9.037037
1345.000000	8.642857
1346.000000	8.714286
1347.000000	8.785714
1348.000000	8.714286
1349.000000	8.642857
1350.000000	8.500000
1351.000000	8.428571
1352.000000	8.500000
1353.000000	8.964286
1354.000000	9.428571
1355.000000	9.678571
1356.000000	9.785714
1357.000000	11.392857
1358.000000	12.107143
1359.000000	12.107143
1360.000000	12.500000
1361.000000	12.586207
1362.000000	12.333333
1363.000000	11.935484
1364.000000	12.187500
1365.000000	11.142857
1366.000000	11.378378
1367.000000	11.432432
1368.000000	11.026316
