21.000000	0.000000	1.000000
42.000000	6.000000	2.000000
67.000000	38.000000	3.000000
51.000000	50.000000	4.000000
45.000000	46.000000	5.000000
27.000000	47.000000	6.000000
16.000000	35.000000	7.000000
15.000000	26.000000	8.000000
11.000000	17.000000	9.000000
3.000000	15.000000	10.000000
3.000000	8.000000	11.000000
1.000000	10.000000	12.000000
0.000000	1.000000	13.000000
0.000000	3.000000	14.000000
