94	3.4499999999999993	228.19596592167136	2	0.7057224737235868
156	2.8124999999999996	228.14625475059273	3	0.45288686144127077
140	2.9999999999999987	221.99625332278305	2	0.4311381740584413
144	2.9999999999999987	221.70387806179906	2	0.5116372870180673
84	3.5999999999999988	215.87696331259124	2	0.8320997152737649
49	4.125	213.43474275785744	2	0.8258014730949021
230	2.15	212.38805485713735	3	0.5980921561743424
237	2.125	211.90223252083896	5	0.5688710535561152
206	2.399999999999999	204.20393589337908	2	0.7982745842660278
85	3.5999999999999988	203.418549384579	2	0.8474638918358396
207	2.399999999999999	200.91600532042582	2	0.5231335242086692
204	2.399999999999999	200.81704222206125	2	0.6805069096268588
227	2.15	199.4902602639389	2	0.5447303824149051
226	2.349999999999999	195.3891762614488	3	0.8424333576856962
233	2.15	193.95068193066493	4	0.7425151155937184
215	2.399999999999999	193.04821952971318	5	0.705957856393785
58	4.1000000000000005	192.55039251703167	2	0.8285973569414925
213	2.399999999999999	190.21432845136164	2	0.7768815222563689
225	2.349999999999999	187.73365721456702	2	0.5840433736044562
219	2.399999999999999	185.75532246218603	4	0.6178661183387297
234	2.15	184.35686051179258	3	0.6222443614437991
150	2.9999999999999987	184.32629393787423	4	0.5382113554469499
193	2.4375000000000004	183.28799778238488	2	0.6112520282709459
87	3.5999999999999988	182.50514693374825	8	0.6942766684534664
221	2.399999999999999	178.64321719170607	4	0.651645682672447
101	3.4499999999999993	178.4015524012613	2	0.5646908924391674
208	2.399999999999999	176.66165076914768	2	0.5166696920263779
209	2.399999999999999	176.4637295035913	3	0.6898518617113859
228	2.15	173.98431251818016	2	0.5623735416081278
42	4.375000000000001	170.11142938290402	2	0.9343080038310281
91	3.5999999999999988	168.53872620622707	4	0.8986898895682525
93	3.5999999999999988	166.6254903575854	5	0.9703197329082192
211	2.399999999999999	166.1746628995874	5	0.5900794061480048
216	2.399999999999999	165.54626401449914	3	0.7283313534707587
146	2.9999999999999987	165.53302214227153	3	0.9321358933922567
66	4.1000000000000005	165.2049951587605	4	0.8655101743088723
236	2.125	163.99367155875285	2	0.6510117078757848
138	3.1500000000000004	163.69443045785712	0	0.9023633796061968
210	2.399999999999999	161.29654039076175	3	0.665212404927169
63	4.1000000000000005	158.93081969521975	7	0.9169516112395789
142	2.9999999999999987	158.7617810847454	2	0.8948986959190482
100	3.4499999999999993	157.37701546473147	3	0.8168838191883634
44	4.375000000000001	152.98327143975695	2	0.8948344554725147
65	4.1000000000000005	152.82486150115884	2	0.8910304585764619
152	2.9999999999999987	152.67628472756877	3	0.6069052738858361
59	4.1000000000000005	151.7704764386543	3	0.97507117688912
174	2.7750000000000004	151.58649428890794	2	0.7028537588115488
88	3.5999999999999988	150.61177387811455	2	0.9218118980995408
154	2.9250000000000007	149.4548871253694	3	0.8442190738974891
108	3.4000000000000004	148.615124213926	0	0.8595117663073462
45	4.375000000000001	147.2059758680474	2	0.8937249235926293
39	4.499999999999999	146.73988031939297	2	0.915984904714744
165	2.8124999999999996	146.0304912620034	2	0.7565372588742852
217	2.399999999999999	144.72814825391035	2	0.7192237872352767
243	1.6	143.25675230014562	0	0.7577147677648476
214	2.399999999999999	141.79667523206075	2	0.7170887363932874
32	4.799999999999998	137.62695388212586	0	0.8124538538221089
89	3.5999999999999988	136.48749562615083	2	0.8860734689123542
224	2.399999999999999	132.8236390512191	1	0.9020159330882169
189	2.475	130.65363915515474	3	0.8469700188969986
60	4.1000000000000005	119.30552053360798	0	0.8264424048276938
107	3.4000000000000004	106.95034919254677	4	0.8211825028611908
104	3.4000000000000004	106.89054112177641	0	0.9647932360622641
33	4.799999999999998	103.26901042135094	0	0.9677474562450883
218	2.399999999999999	100.7028902513036	1	0.8409273617539329
111	3.3000000000000003	97.04354941226	3	0.8890314002432239
242	1.8500000000000003	96.37497161090631	0	0.9376902285251956
109	3.374999999999999	94.05383160445028	2	0.8426634051754545
173	2.7750000000000004	89.93645642230874	2	0.8509926917946524
147	2.9999999999999987	88.10812552941346	2	0.9319431598637867
82	3.8000000000000007	82.38262141272207	2	0.929574629793874
251	0.8	82.21259289913485	1	0.9813194723456761
130	3.1500000000000004	81.98786033975652	3	0.9236076123850587
240	2.0000000000000004	80.08792745018077	0	0.8780542984058907
249	0.9250000000000002	79.713821723259	0	0.6059534366086288
250	0.8	79.45690712298969	0	0.6498182818726944
252	0.8	78.62392296650712	1	0.7860533024127375
248	0.9500000000000002	78.54171200180946	0	0.6573260051687543
244	1.6	78.19666024417272	0	0.7520710025300301
245	1.6	77.94036241982093	0	0.8562101315932362
241	1.9500000000000004	76.93786793764856	0	0.9248474414720783
229	2.15	73.32888686109952	0	0.949042876482138
239	2.0500000000000003	70.96055613752128	0	0.9043419741417893
170	2.7750000000000004	70.17152093318288	0	0.9600410298982465
246	1.2000000000000002	70.10293843185444	0	0.6470371884766223

